message,label
"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",ham
Noice. Text me when you're here,ham
thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,spam
Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just £5 by replying GET BBDELUXE and take the challenge,spam
BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,ham
G wants to know where the fuck you are,ham
"I got arrested for possession at, I shit you not,  &lt;TIME&gt;  pm",ham
"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy ""VALENTINES DAY"" in advance",ham
"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x",ham
Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!,ham
Got smaller capacity one? Quite ex...,ham
Yes. Nigh you cant aha.,ham
Anything lar...,ham
What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.,ham
UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+£1.50perWKsub,spam
"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",ham
Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net cost£3.75max ,spam
K:)eng rocking in ashes:),ham
Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:),ham
My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?,ham
"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it...",ham
That's a shame! Maybe cld meet for few hrs tomo?,ham
"Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you",ham
Yeah confirmed for you staying at  that weekend,ham
Hahaha..use your brain dear,ham
Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890£1.50 per msg,spam
I want to go to perumbavoor,ham
5 nights...We nt staying at port step liao...Too ex,ham
"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?",ham
How much is torch in 9ja.,ham
"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",spam
Sary just need Tim in the bollox &it hurt him a lot so he tol me!,ham
"Sorry, left phone upstairs. OK, might be hectic but would be all my birds with one fell swoop. It's a date.",ham
"It's wylie, you in tampa or sarasota?",ham
Ok lor... Or u wan me go look 4 u?,ham
May b approve panalam...but it should have more posts..,ham
U still havent got urself a jacket ah?,ham
Aiyah e rain like quite big leh. If drizzling i can at least run home.,ham
Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,spam
"… we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon """,ham
1 I don't have her number and 2 its gonna be a massive pain in the ass and i'd rather not get involved if that's possible,ham
"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that! ",ham
If you have belive me. Come to my home.,ham
"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO",spam
Should I head straight there or what,ham
Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,ham
Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. £1.50 SP:Tyrone,spam
And do you have any one that can teach me how to ship cars.,ham
Yo you around? A friend of mine's lookin to pick up later tonight,ham
WHEN THE FIRST STRIKE IS A RED ONE. THE BIRD + ANTELOPE BEGIN TOPLAY IN THE FIELDOF SELFINDEPENDENCE BELIEVE THIS + THE FLOWER OF CONTENTION WILL GROW.RANDOM!,ham
Taka lor. Wat time u wan 2 come n look 4 us?,ham
Senthil group company Apnt 5pm.,ham
"Gud gud..k, chikku tke care.. sleep well gud nyt",ham
"Yo, you at jp and hungry like a mofo?",ham
No pic. Please re-send.,ham
Well that must be a pain to catch,ham
2p per min to call Germany 08448350055 from your BT line. Just 2p per min. Check PlanetTalkInstant.com for info & T's & C's. Text stop to opt out,spam
"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day.",ham
Now project pa. After that only i can come.,ham
Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16,spam
She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy,ham
"LookAtMe!: Thanks for your purchase of a video clip from LookAtMe!, you've been charged 35p. Think you can do better? Why not send a video in a MMSto 32323.",spam
Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..,spam
"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876",spam
"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*",ham
Oh ok.. Wat's ur email?,ham
No * am working on the ringing u thing but have whole houseful of screaming brats so * am pulling my hair out! Loving u,ham
Dear umma she called me now :-),ham
"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV",spam
K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.,ham
Lmao you know me so well...,ham
Oic... Then better quickly go bathe n settle down...,ham
"Sorry, I'll call later",ham
HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won. Just answer 4 easy questions. Play Now! Send HMV to 86688 More info:www.100percent-real.com,spam
December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 ,spam
I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy,ham
Dun b sad.. It's over.. Dun thk abt it already. Concentrate on ur other papers k.,ham
YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386,spam
True. Its easier with her here.,ham
"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?",ham
Ü mean it's confirmed... I tot they juz say oni... Ok then... ,ham
Thank you princess! You are so sexy...,ham
Hanging out with my brother and his family,ham
Ok...,ham
You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,spam
Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP Arrow,spam
I cant pick the phone right now. Pls send a message,ham
"No, I was trying it all weekend ;V",ham
No de.am seeing in online shop so that i asked.,ham
Yeah get the unlimited,ham
I send the print  outs da.,ham
"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only £1.50/week. SavaMob - offers mobile!",spam
Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night,ham
Sitting ard nothing to do lor. U leh busy w work?,ham
Don't forget though that I love you .... And I walk beside you. Watching over you and keeping your heart warm.,ham
"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",ham
Great. So should i send you my account number.,ham
"What are you doing in langport? Sorry, but I'll probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka? ",ham
Please sen :)my kind advice :-)please come here and try:-),ham
U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08,spam
Thanks 4 your continued support Your question this week will enter u in2 our draw 4 £100 cash. Name the NEW US President? txt ans to 80082,spam
I anything lor...,ham
Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,spam
"I guess you could be as good an excuse as any, lol.",ham
Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,spam
Oh you got many responsibilities.,ham
I'm in a movie... Collect car oredi...,ham
", ow u dey.i paid 60,400thousad.i told  u would call . ",ham
"When you get free, call me",ham
"Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb",ham
"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",spam
I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,spam
I love u 2 my little pocy bell I am sorry but I love u,ham
"K will do, addie &amp; I are doing some art so I'll be here when you get home",ham
"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",ham
Gam gone after outstanding innings.,ham
"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem.",ham
Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself. ,ham
Can you use foreign stamps for whatever you send them off for? ,ham
important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,spam
Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?,ham
"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?",ham
"ER, ENJOYIN INDIANS AT THE MO..yeP. SaLL gOoD HehE ;> hows bout u shexy? Pete Xx",ham
"URGENT! Your mobile was awarded a £1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011",spam
How's ur paper?,ham
Im good! I have been thinking about you...,ham
Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1,spam
"You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget",ham
"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",ham
Gud ni8.swt drms.take care,ham
She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.,ham
